Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1976-12,63.32,2.7,9.3,15.8,2.9,0.77,9.45
1977-01,68.06,1.3,6.6,11.8,0.1,0.85,7.34
1977-02,27.57,4.7,12.1,19.5,3.7,1.23,14.64
1977-03,24.53,9.8,16.6,23.4,6.9,1.74,17.97
1977-04,197.46,13.7,19.6,25.4,12.3,1.12,17.66
1977-05,59.81,20.1,23.9,27.7,19.3,1.62,13.08
1977-06,63.19,22.6,27.7,32.7,20.4,3.13,24.51
1977-07,3.74,24,29.4,34.9,20.5,3.47,33.15
1977-08,8.36,24.2,30,35.9,20.6,3.51,36.3
1977-09,41.09,22.6,28.5,34.3,20,2.79,31.68
1977-10,63.71,15.6,22.1,28.6,13.9,2.16,22.19
1977-11,100.1,10,16.7,23.5,10.2,1,15.32
1977-12,7.3,4.8,12.3,19.8,3.1,1.35,15.26
1978-01,17.65,2,7.3,12.7,0.1,1.1,8.22
1978-02,44.36,2.6,8,13.4,1.6,0.88,8.29
1978-03,23.41,7.7,15.5,23.3,6.4,1.35,19.01
1978-04,45.38,15.8,21.3,26.8,13.8,2.05,18.82
1978-05,51.37,20.8,26.2,31.5,18.4,3.22,24.49
1978-06,88.77,23.4,28.6,33.9,20.5,3.72,29.42
1978-07,28.74,24.6,30.7,36.8,20,5.1,40.53
1978-08,123.76,23.3,28.4,33.5,20.4,3.37,28.17
1978-09,166.45,22,25.9,29.8,20.1,2.7,18.16
1978-10,17.73,14.8,21.2,27.5,12.4,2.55,22.07
1978-11,110.59,12.6,17.4,22.2,11.3,2.32,13.39
1978-12,45.02,5.7,11.8,17.9,3.6,1.72,11.95
1979-01,89.63,2,6.8,11.6,0.6,1,6.31
1979-02,42.75,5.9,11.1,16.3,4.3,1.75,10.18
1979-03,74.77,11.6,17.2,22.8,8.4,2.49,15.76
1979-04,142.35,15.4,20.6,25.7,14.1,2.22,15.93
1979-05,59.65,18,23.2,28.4,15.8,3.65,19.68
1979-06,113.93,21.4,26.4,31.4,18.9,3.31,23.53
1979-07,147.81,23.6,28.5,33.5,21,3.49,27.49
1979-08,48.53,22.9,28.2,33.5,19.7,3.51,29.4
1979-09,32.78,18.7,25.1,31.5,15.1,4.11,29.38
1979-10,7.36,15.6,23.2,30.9,12.5,3.2,30.6
1979-11,32.58,7.6,14.5,21.4,4.1,2.41,16.86
1979-12,53.99,5.7,12.2,18.7,3.9,1.51,12.37
1980-01,22.48,6,12,17.9,5.1,1.25,10.88
1980-02,21.8,4.5,11.6,18.7,3.3,1.28,14.29
1980-03,29.3,9.5,16.7,23.8,5.4,2.85,20.97
1980-04,33.92,12.7,20.2,27.7,7.9,4,26.96
1980-05,170.52,19.7,24.7,29.8,17.5,3.27,21.19
1980-06,3.76,23.8,29.8,35.7,19.5,5.6,37.83
1980-07,14.17,24.6,31.3,37.9,19.2,6.28,46.07
1980-08,100.39,24.5,29.6,34.7,20.7,4.67,31.97
1980-09,133.85,23.8,28.3,32.9,21,3.88,25.95
1980-10,35.17,15.2,21.6,28,12.4,3.3,23.84
1980-11,96.78,7.9,14.6,21.2,6.4,1.54,16.6
1980-12,18.65,8.1,13.5,18.9,5.9,2.53,11.71
1981-01,44.7,5.9,11.8,17.7,3.7,1.43,11.82
1981-02,23.25,7.3,12.9,18.6,6.1,1.02,11.13
1981-03,52.62,10.7,16.6,22.4,8,1.45,15.42
1981-04,61.96,18.3,23.2,28,15.3,1.87,18.93
1981-05,119.92,19.6,24.9,30.3,16.4,3.97,22.66
1981-06,211.67,23.4,27.5,31.6,20.4,4.01,20.17
1981-07,31.86,24,28.8,33.7,20.5,3.11,27.09
1981-08,105.42,23.2,28.9,34.6,18.9,3.73,32.97
1981-09,31.86,19.6,25.6,31.6,16.9,2.73,25.27
1981-10,140.15,16.4,21.9,27.4,14.2,2.03,19.02
1981-11,9.11,9.9,17,24,8.9,1.66,16.95
1981-12,19.37,4.8,11.8,18.9,2.7,1.52,13.61
1982-01,16.62,4.7,11.3,18,2.2,1.53,12.12
1982-02,66.15,5,10.9,16.8,3,1.35,11.88
1982-03,15.22,13,18.1,23.2,11.8,1.11,13.71
1982-04,42.28,15.5,20.8,26.1,12.7,1.65,19.28
1982-05,123.12,19.5,23.9,28.2,16.9,1.47,16.57
1982-06,52.83,22.8,28.2,33.5,19,2.97,28.16
1982-07,10.02,23.9,30,36.2,18.6,3.55,38.93
1982-08,41.67,23.7,30.1,36.5,18.1,3.66,40.84
1982-09,34.07,20,26.7,33.5,15.2,3.21,33.63
1982-10,88.21,15.7,21.2,26.7,11.7,2.36,19.98
1982-11,91.31,11.6,16.4,21.1,8.3,1.91,12.42
1982-12,39.07,7.2,12.7,18.2,3.3,1.94,11.8
1983-01,34.71,4.1,9.7,15.4,1.5,1.24,9.54
1983-02,44.64,5.4,11.6,17.8,3.3,1.29,11.25
1983-03,86.68,9.1,15.1,21.2,5.2,2.26,14.74
1983-04,2.71,11.8,18.9,26,6.3,3.41,22.84
1983-05,95.24,18.7,24.2,29.6,14.5,3.91,22.58
1983-06,71.31,21.6,26.7,31.8,17.3,4.3,25.3
1983-07,74.59,24,28.8,33.6,18.8,5.13,29.24
1983-08,66.17,23.6,29.4,35.2,18.5,4.24,35.26
1983-09,90.84,20.3,26.1,31.8,16.8,2.45,26.69
1983-10,55.58,16.1,22,28,13.6,2.19,19.83
1983-11,32.63,11.4,18.3,25.1,8.4,2.31,18.97
1983-12,9.45,1.6,7.7,13.8,-2.4,1.64,11.26
1984-01,50.06,3,8.5,14,-0.7,1.65,9.12
1984-02,16.77,4.9,12.4,19.9,0.4,2.02,16.37
1984-03,20.01,11.4,18.2,24.9,6,2.78,21.12
1984-04,12.16,13.9,21.9,29.9,5.9,4.68,32.99
1984-05,45.67,18.8,25.3,31.7,13.2,4.21,30.21
1984-06,36.42,22.1,28,33.9,16.8,4.82,32.36
1984-07,9.26,23,29.3,35.6,16.5,5.64,38.6
1984-08,12.62,23.1,29.3,35.6,17.5,4.1,37.78
1984-09,33.93,20.5,26.2,31.9,14.7,4.8,30.04
1984-10,169.18,18.5,22.3,26.1,15.3,2.14,14.43
1984-11,30,10.5,16,21.5,7.7,1.91,12.93
1984-12,65.45,11,15.8,20.6,9.4,1.1,9.88
1985-01,50.42,1.9,7.5,13.1,-0.7,1.21,8.47
1985-02,48.41,5.3,10.4,15.5,2.5,1.26,8.86
1985-03,63.12,14,18.4,22.9,10.9,1.98,12.67
1985-04,71.86,15.6,21,26.3,12.2,2.3,17.82
1985-05,62.21,19.9,25.2,30.5,15.8,3.86,23.8
1985-06,130.31,22.9,27.5,32.2,17.9,4.36,26.21
1985-07,56.5,23.2,28.4,33.6,18.1,4.12,30.55
1985-08,0.32,24,30.2,36.4,17.6,5.12,40.9
1985-09,130.9,21.7,27,32.4,17,3.94,28.09
1985-10,137.48,18,22.4,26.8,13.9,3.21,16.98
1985-11,104.33,14.1,18.4,22.6,11.2,1.73,11.37
1985-12,8.32,3.8,10.2,16.6,1.4,1.68,10.37
1986-01,25.03,5.7,12.3,18.9,1.5,1.87,13.66
1986-02,27.98,8.6,15.3,22,4.2,2.63,18.94
1986-03,15.83,9.9,17.5,25.1,5.1,2.91,21.67
1986-04,17.51,17.3,22.5,27.8,13.7,3.32,20.67
1986-05,134.65,19.4,24.1,28.8,16.3,3.57,20.23
1986-06,90.99,22.9,27.3,31.7,20.6,2.91,21.09
1986-07,4.52,23.7,29.6,35.5,19.3,4.51,35.76
1986-08,19.73,24.5,30.1,35.6,19.9,4.27,36.61
1986-09,90.81,24.3,28.5,32.7,21.1,3.43,24.96
1986-10,223.76,17.2,21.9,26.6,14.3,3.94,18.26
1986-11,41.8,11.1,15.8,20.4,9.4,1.82,11.19
1986-12,143.84,7.1,11.3,15.5,5.3,1.71,7.8
1987-01,20.17,4.6,10.6,16.5,2.5,1.68,10.96
1987-02,98.43,8.4,13.4,18.4,6.8,1.25,10.81
1987-03,23.69,8.7,14.8,21,5.4,2.15,15.3
1987-04,13.09,11.3,18.7,26,7.7,2.06,23.55
1987-05,206.9,19.6,24.2,28.9,17.9,1.57,16.76
1987-06,238.76,23.4,27.3,31.2,20.3,3.13,19.41
1987-07,46.63,24.7,29.1,33.5,20.6,4.2,26.59
1987-08,34.17,24.7,30.1,35.6,20.4,3.91,35.73
1987-09,38.64,20.8,26.6,32.4,17.8,3.19,28.17
1987-10,7.85,15.8,22.4,28.9,11.6,3.47,25.96
1987-11,52.35,9.3,16,22.7,8.6,1.59,16.25
1987-12,47.82,7.2,13,18.7,6.1,1.18,12.07
1988-01,5.66,2.7,8.7,14.6,0.2,1.32,10.37
1988-02,12.26,6.4,12.5,18.6,4.9,1.43,12.78
1988-03,37.37,10.1,16.8,23.5,6.6,2.5,18.43
1988-04,29.88,13.6,20.8,28,9.6,2.78,26.14
1988-05,66.59,18.9,24.3,29.8,15.5,2.89,25.28
1988-06,64.04,22.2,27.9,33.5,18.8,3.56,31.12
1988-07,68.21,24.2,29.3,34.4,20.7,3.17,32.15
1988-08,12.57,24.4,30.1,35.8,20.9,3.43,36.48
1988-09,60.07,21.1,27.2,33.2,18.3,3.28,29.8
1988-10,25.42,16.4,22.7,29,13.8,2.78,24.3
1988-11,0.78,11.5,18.6,25.6,8.5,2.58,21.19
1988-12,10.42,7.3,13.5,19.6,4.9,2,13.7
1989-01,82.87,7.8,13.2,18.5,7.1,1,10.77
1989-02,10.41,5.8,10.8,15.8,4.1,1.35,10.02
1989-03,39.42,9.6,16.4,23.2,7.2,1.75,18.2
1989-04,72.03,15.1,21.1,27.1,11.8,2.64,22.66
1989-05,9.59,21.7,27.4,33.1,18.3,3.57,31.42
1989-06,60.16,23.1,28.7,34.3,18.7,4.89,33.35
1989-07,10.04,24.3,30.3,36.3,18.8,5.65,41.29
1989-08,16.34,24.4,30,35.7,19.7,4.85,37.98
1989-09,21.81,19.7,26.4,33.1,15.1,4.27,34.58
1989-10,97.66,14.9,22.1,29.2,12.6,2.35,26.51
1989-11,36.82,11.4,16.9,22.4,8.8,1.77,14.8
1989-12,13.18,0.9,6.9,12.9,-2.4,1.58,9.82
1990-01,22.7,8.2,13.9,19.6,5,1.73,13.53
1990-02,47.92,9,15.4,21.7,7.4,1.42,15.77
1990-03,98.84,11.7,16.4,21.2,10.6,1.08,11.44
1990-04,83.07,15.6,20.4,25.2,14.5,1.3,14.99
1990-05,53.7,21.8,26.6,31.5,19,2.13,25.47
1990-06,5.53,25.5,31.3,37.2,20.9,4.17,41.65
1990-07,196.78,24.1,28.9,33.7,20.3,3.22,30.76
1990-08,15.23,24.5,29.5,34.6,20.4,3.78,32.96
1990-09,70.34,21.9,27,32.2,19,2.76,27.08
1990-10,55.65,14.5,21.2,28,12.3,2.37,24.27
1990-11,46.48,11,17.4,23.7,11.3,1.05,15.32
1990-12,4.48,4.2,11.4,18.5,3.4,1.08,12.66
1991-01,101.85,4.1,9.4,14.7,3.9,0.6,7.98
1991-02,90.8,7.3,13.3,19.4,4.9,1.23,13.49
1991-03,27.58,10.6,17.7,24.8,7,1.99,21.46
1991-04,98.95,16.7,22,27.3,15.4,1.11,17.49
1991-05,79.64,20.2,25.2,30.1,18.8,1.46,20.62
1991-06,95.85,22.8,28.3,33.8,20.6,2.25,28.5
1991-07,48.17,23.7,28.8,34,21,2.06,29.15
1991-08,34.32,23.7,29.8,35.9,19.7,2.98,38.71
1991-09,106.39,20.1,25.2,30.4,18,1.91,22.46
1991-10,23.7,16.5,23.3,30,13.8,2.31,27.21
1991-11,15,7.7,13.9,20.1,5.5,1.49,14.07
1991-12,319.49,8.6,13.2,17.8,8.2,0.65,8.29
1992-01,119.76,5.9,10.3,14.7,4.1,0.97,8.24
1992-02,176.67,8.9,14.8,20.6,7.1,1.2,13.72
1992-03,103.83,11.2,17.2,23.3,9.6,1.27,15.79
1992-04,102.56,14.6,19.8,25.1,13.5,1.24,15.79
1992-05,172.13,18.2,22.9,27.6,17,1.22,16.41
1992-06,124.24,22.5,27.5,32.5,20.6,2.15,23.93
1992-07,49.74,24,29.1,34.2,20.7,2.83,30.43
1992-08,44.82,21.7,27.5,33.2,19,2.14,29.19
1992-09,36.61,21.6,27.3,33,18.4,2.61,29.61
1992-10,27.7,15.3,22.4,29.5,12.8,2.02,25.7
1992-11,143.6,7.6,14.2,20.8,6.6,0.81,14.13
1992-12,43.72,7.9,12.9,17.9,7.3,0.86,9.25
1993-01,30.22,5.5,10.9,16.3,4.8,0.88,8.94
1993-02,45.67,7.3,13,18.7,5.8,1.35,12.11
1993-03,59.48,9.9,15.9,22,8,1.28,15.21
1993-04,53.07,13.2,19.5,25.8,10.9,1.82,19.32
1993-05,171.26,17.2,22.8,28.5,15.5,1.87,21.11
1993-06,161.07,22.8,26.9,31,21,1.94,18.62
1993-07,0,24.3,29.3,34.2,20.9,2.81,29.97
1993-08,7.04,24,30.1,36.3,19.7,2.69,39.56
1993-09,24.13,20.7,27.1,33.6,17,3.01,33.53
1993-10,75.51,14.8,21.4,28.1,12.9,1.53,23.39
1993-11,21.61,6.3,13.1,19.8,5.8,0.7,12.83
1993-12,14.28,7.1,13.1,19.2,5.1,1.23,12.62
1994-01,45.39,5,11.5,18,5,0.56,10.9
1994-02,27.07,6.7,12.9,19,5.5,0.93,12.32
1994-03,84.5,11.2,17.3,23.3,10.1,1.18,15.4
1994-04,94.45,14.6,20.5,26.4,13.5,1.6,17.42
1994-05,116.88,19,23.5,28,17.7,1.58,16.34
1994-06,60.84,23,28.4,33.7,20.7,1.97,28.53
1994-07,2.75,24,30.2,36.3,19.1,3.6,40.92
1994-08,48.71,23.4,29.2,35,19.7,2.85,35.41
1994-09,74.92,18.8,25.2,31.6,16.2,1.85,28.13
1994-10,165.28,16.8,22.3,27.8,15.2,1.39,19.77
1994-11,18.75,12.7,18.2,23.7,11.6,1.46,14.32
1994-12,82.16,7.7,13.3,18.9,7.8,0.52,10.19
1995-01,7.78,5.2,11.7,18.3,4.3,0.8,12.63
1995-02,39.71,7.2,14,20.7,5.2,1.16,15.19
1995-03,54.8,10.5,16,21.6,8.9,1.14,15.02
1995-04,54.16,13.4,20.3,27.2,12.4,1.15,21.82
1995-05,148.63,19.8,25.5,31.2,18,1.8,24.87
1995-06,100.83,21,26.5,32,18.8,2.12,25.22
1995-07,21.99,23.5,29.3,35.2,20.2,2.68,34.55
1995-08,26.86,23.8,29.8,35.7,20.7,2.14,35.9
1995-09,78.31,20.6,26.7,32.8,18.4,1.71,29.69
1995-10,8.65,14.3,21.5,28.7,11,2.29,25.24
1995-11,62.17,9.2,15.6,21.9,8.4,0.78,14.15
1995-12,20.02,7.4,12.8,18.2,6.3,0.9,10.98
1996-01,0,2.4,10.8,19.3,0.7,1.06,15.53
1996-02,4.5,6.9,14.3,21.6,2.7,2.04,21.06
1996-03,23.44,7.1,14.1,21,3.6,1.57,17.82
1996-04,34.31,13.3,21.2,29.2,8.8,2.7,31.14
1996-05,25.94,22.1,27.8,33.5,18.1,3.49,32.1
1996-06,35.05,23.4,29.4,35.3,18.9,3.42,37.13
1996-07,28.11,24.8,30.9,37,19.6,3.95,42.79
1996-08,110.15,24,29.6,35.1,19.9,3.18,36.04
1996-09,79.57,21.5,26.4,31.4,19.5,1.29,22.29
1996-10,10.84,16.1,22.1,28,14.3,1.78,20.75
1996-11,53.4,10.6,16.8,23.1,9.9,0.8,15.55
1996-12,26.16,6.4,12.8,19.2,5.4,0.72,12.96
1997-01,15,4.8,10,15.3,2.4,1.04,10.18
1997-02,71.25,6.4,11.8,17.3,5.3,0.88,11.21
1997-03,60.78,12,17.6,23.2,11.2,0.93,13.99
1997-04,129.45,12.2,17.7,23.1,11.2,0.88,13.73
1997-05,96.71,18.6,23.6,28.7,17.3,1.03,18.14
1997-06,206.28,21.4,26.3,31.1,20.7,0.7,19.09
1997-07,4.89,23.8,29.3,34.8,20.7,1.85,31.72
1997-08,22.33,23.6,29.7,35.8,19.9,2.29,37.83
1997-09,39.88,22.2,28.3,34.4,18.7,2.49,33.88
1997-10,117.82,16.1,21.7,27.4,14.3,1.19,20.14
1997-11,46.04,9.1,14.6,20.2,7.9,1.13,13.03
1997-12,71.33,3.8,10.9,18,2.6,0.88,12.65
1998-01,48.84,8.3,14.4,20.4,7.8,0.68,11.53
1998-02,114.75,6.9,13.5,20.2,7,0.51,12.7
1998-03,66.71,9.7,15.8,21.8,7.6,1.47,14.61
1998-04,2.51,12.8,19.9,27.1,10,1.87,23.02
1998-05,9.3,20.9,27.3,33.6,17.5,2.11,32.54
1998-06,33.02,24.7,31,37.4,20.5,3.72,41.75
1998-07,11.56,25.2,31.7,38.2,20.5,3.22,45.35
1998-08,200.47,24.2,29.4,34.6,21.1,2.02,30.89
1998-09,44.67,23.3,27.6,31.9,21,1.76,22.07
1998-10,386.63,17.6,22.5,27.5,16.7,0.92,17.35
1998-11,83.75,13.1,17.5,22,13,0.59,10.18
1998-12,10.47,6.7,12.5,18.3,6.2,0.76,11.11
1999-01,0.69,5.8,13.3,20.8,5,0.74,14.34
1999-02,0,10.5,17.1,23.8,7.5,1.24,17.56
1999-03,84.71,11.4,17.6,23.7,9.7,1.23,16.13
1999-04,32.02,16.3,22,27.6,14.3,1.48,19.74
1999-05,63.12,19.8,24.9,30,17.7,1.56,21.14
1999-06,116.63,23.3,28.1,32.9,20.9,1.75,25.59
1999-07,49.35,23.2,28.4,33.7,20.8,1.42,28.68
1999-08,22.84,23.7,30.2,36.8,19.7,2.57,41.09
1999-09,2.11,20.7,27.4,34,16.2,2.84,34.86
1999-10,41.22,14.2,21.5,28.7,11.2,2.27,26.46
1999-11,1.52,10.4,18,25.6,8.5,1.27,21.21
1999-12,9.98,4.7,12.4,20.1,2.2,1.47,16.23
2000-01,37.11,6.5,13.4,20.2,4.2,1.13,15.2
2000-02,44.68,10.6,16.9,23.2,8.3,1.26,17.58
2000-03,26.72,13.5,19.5,25.5,11.8,1.17,18.51
2000-04,41.07,14.9,21.2,27.5,12.9,1.5,21.91
2000-05,107.14,21.1,26.1,31.2,19.2,1.65,22.58
2000-06,150.62,22.9,27.6,32.2,20.2,1.93,24.69
2000-07,3.67,23,30,36.9,18.3,3.15,43.03
2000-08,4.67,23.3,30,36.6,18.7,2.32,42.17
2000-09,50.91,20.3,27.7,35,15,4.41,40.88
2000-10,174.37,17.6,21.9,26.1,15.8,0.88,16.7
2000-11,197.89,9.5,14.4,19.3,9.4,0.54,9.13
2000-12,40.57,3.2,8.6,14.1,2.9,0.54,7.68
2001-01,80.39,4.7,9.9,15.1,4.4,0.53,8.74
2001-02,17.95,8.7,14.2,19.8,9.2,0.9,10.22
2001-03,72.6,8,13.5,19,8.2,0.6,10.79
2001-04,66.67,17.3,21.9,26.4,16.5,0.94,14.66
2001-05,59.53,19.5,24.9,30.4,18,1.13,21.76
2001-06,17.23,23,28.8,34.5,19.7,1.99,33.05
2001-07,5.06,23.8,30.1,36.4,19.8,2.52,39.81
2001-08,195.45,24.3,30.5,36.6,20.5,2.7,40.98
2001-09,111.52,20.3,25.7,31.1,19,1.35,23.36
2001-10,60.86,14.4,20.7,27.1,13.6,1.21,19.65
2001-11,115.58,12.8,18,23.3,11.7,0.89,14.5
2001-12,81.5,7,12.6,18.3,6.2,0.8,10.32
2002-01,7.28,5.6,12.4,19.1,4.7,0.94,12.78
2002-02,13.85,4,11.5,19.1,0.5,1.52,16.37
2002-03,36.81,9.9,16.4,23,7.1,1.75,17.48
2002-04,75.61,18.6,23.7,28.7,16.4,2.05,20.59
2002-05,38.97,20.5,26.3,32.1,17.5,2.85,28.28
2002-06,39.24,23.6,29.4,35.2,19.5,3.42,35.98
2002-07,422.43,23.4,27.7,32.1,21.8,1.06,21.71
2002-08,32.22,24,29.4,34.8,21,1.99,31.53
2002-09,216.52,20.2,25.7,31.2,18.7,1.58,25
2002-10,256.82,17.6,21.9,26.1,17.7,0.46,14.09
2002-11,58.54,7.7,14.2,20.7,6.8,0.98,14.86
2002-12,92.65,6,12.3,18.6,7.4,0.38,10.24
2003-01,32.19,3.6,9.8,15.9,3.1,0.78,10.41
2003-02,58.03,6.5,11.9,17.3,7,0.49,9.77
2003-03,24.97,9.8,15.8,21.9,10.1,0.62,13.46
2003-04,3.8,15.4,21.4,27.4,13.3,0.97,20.65
2003-05,1.31,21.7,27.2,32.7,18.8,2.24,27.96
2003-06,91.04,22.5,28,33.5,20.2,1.73,28.8
2003-07,154.15,23.3,27.8,32.3,22.1,1.08,22.15
2003-08,33.94,23.4,29.1,34.8,20.5,1.7,33.03
2003-09,150.29,20.1,25,29.8,19.3,1.18,19.94
2003-10,57.85,15.1,21.3,27.6,15,0.82,19.33
2003-11,11.78,12,17.8,23.6,11.1,1.08,14.66
2003-12,3.19,4.5,12.4,20.3,3.4,1.05,15.28
2004-01,59.23,7.8,12.9,18.1,6.6,0.93,10.31
2004-02,44.53,5.8,11.8,17.8,5.8,0.53,11.21
2004-03,63.97,13.9,19.1,24.4,13.3,0.54,14.17
2004-04,126.7,14,19.6,25.2,15.2,0.04,14.08
2004-05,52.5,19,24.1,29.1,18.9,0.72,18.08
2004-06,234.81,22.3,27.2,32,22.1,0.91,21.44
2004-07,62.09,22.8,28,33.2,21.9,1.25,24.89
2004-08,34.71,22.7,28.3,33.9,20.5,2.3,29.73
2004-09,52.39,21.2,26.7,32.2,18.5,2.82,27.18
2004-10,172.63,19.3,24.7,30,18.8,1.1,21.1
2004-11,256.49,10.8,16.8,22.7,12,0.45,12.66
2004-12,1.27,4.2,11.3,18.3,4.2,0.65,12.96
2005-01,51.59,8.2,13.7,19.2,7.1,0.82,11.41
2005-02,64.76,10,13.7,17.5,8,0.88,9.2
2005-03,78.62,9.6,16.5,23.4,8.4,0.92,17.51
2005-04,4.63,13.3,20.4,27.6,10.6,1.72,23.18
2005-05,89.59,18.1,23.9,29.7,16.3,1.42,22.92
2005-06,17.34,23.1,28.5,34,19.9,2.32,29.86
2005-07,78.01,23.6,29.7,35.8,20.6,2.3,35.81
2005-08,36.06,24.4,30.3,36.3,20.1,3.31,38.73
2005-09,58.84,23.2,29.6,35.9,18.9,2.7,39.65
2005-10,36.07,15.3,22,28.7,13,1.68,24.65
2005-11,6.06,10.6,18.1,25.6,7.3,1.57,21.96
2005-12,5.92,4.4,11.7,19,1,1.77,15.57
2006-01,12.5,5.9,14.3,22.8,2.4,1.72,20.43
2006-02,15.75,5,12.7,20.5,2.7,1.19,16.99
2006-03,37.7,13.4,20,26.6,9.2,2.18,23.73
2006-04,27.6,17.9,24.6,31.3,14.3,2.34,30.1
2006-05,47.11,19.1,26.3,33.5,15.3,3.01,34.98
2006-06,36.63,21.9,28.5,35.2,17.5,3.51,38.51
2006-07,24.59,23.6,29.3,35,20.1,2.76,34.94
2006-08,9.56,24.4,30.9,37.3,19.7,3.68,43.73
2006-09,73.84,20.4,26.4,32.4,16.6,3.37,30.11
2006-10,88.22,16.4,22.5,28.6,14.5,1.97,22.35
2006-11,40.32,11.5,18.1,24.8,8.8,1.88,19.06
2006-12,70.08,7.1,12.5,17.9,4.1,1.52,11.97
2007-01,127.65,4,9.1,14.2,2.5,0.97,8.88
2007-02,1.47,5.8,12.4,19,3.7,1.19,14.31
2007-03,203.53,13.5,18.7,23.9,11,1.57,14.19
2007-04,71.75,12.9,18.4,24,12.3,0.96,14.94
2007-05,124.85,19.2,23.7,28.1,17.7,1.68,16.47
2007-06,155.46,22.2,26.7,31.2,20.6,1.61,20.41
2007-07,240.72,22.9,26.8,30.7,21.5,1.39,17.57
2007-08,214.76,24,28.6,33.2,21.5,2.42,25.16
2007-09,81.06,21.6,26.4,31.3,20,1.67,22.13
2007-10,17.08,15.6,22.4,29.3,13.7,1.58,24.9
2007-11,10.91,10.9,17,23,9.3,1.18,16.64
2007-12,10.7,5.9,13.3,20.8,5,1.01,15.08
2008-01,12.5,4,10.8,17.6,1.9,1.04,13.52
2008-02,4.27,7,15.5,24,5.1,1.43,20.84
2008-03,37.71,9.8,17.4,24.9,7.9,1.37,20.54
2008-04,45.57,14.6,21.3,28,11.6,2.15,23.09
2008-05,14.11,20,26.3,32.6,16.2,3.19,32.14
2008-06,0.42,23.9,30.2,36.5,18.8,4.38,41.95
2008-07,102.69,22.8,28.5,34.1,19.4,2.37,33.12
2008-08,113.96,23.4,28.6,33.8,20.3,2.36,30.4
2008-09,5.62,19.6,26.1,32.5,15.4,3.73,32.24
2008-10,2.68,13.6,21.4,29.2,10.7,2.21,27.65
2008-11,1.65,9.8,17.3,24.7,7.1,1.56,20.43
2008-12,8.97,4.9,12.1,19.4,2.3,1.43,14.7
2009-01,8.6,4,11.9,19.9,0.6,1.42,16.36
2009-02,14.2,8.3,16.2,24.1,4.5,1.62,21.77
2009-03,46.49,11.2,18.1,25,8.2,1.38,21.94
2009-04,43.4,14,21,28,8.8,2.23,26.61
2009-05,67.34,20.5,26.4,32.3,17.2,2.48,29.52
2009-06,8.87,23.3,30,36.6,18.5,4.16,41.63
2009-07,7.68,24.8,31.5,38.2,19.2,4.26,47.7
2009-08,30.05,24.4,31.2,37.9,18.6,4.12,47.22
2009-09,100.35,20.8,25.7,30.6,18.1,2.37,24
2009-10,240.57,15.7,21,26.3,15.3,1.24,15.62
2009-11,69.72,8.9,15.7,22.5,9.4,0.52,14.29
2009-12,61.66,4.1,8.8,13.6,3.1,0.76,7.18
2010-01,118.61,4.2,10.1,16.1,3,0.83,9.82
2010-02,102.03,3.5,9.1,14.7,2.8,0.54,8.8
2010-03,74.11,7.6,14.9,22.2,6.2,0.86,17.06
2010-04,74.88,14.8,20.2,25.6,13.4,1.28,16.45
2010-05,88.34,20,25.2,30.4,17.6,2.09,21.97
2010-06,27.5,23.8,28.7,33.6,21.7,1.84,25.95
2010-07,72.02,24.5,29,33.4,22.3,1.87,24.75
2010-08,0.99,24.5,30.7,36.8,20.7,3.34,39.8
2010-09,251.07,22.1,26.9,31.7,20.1,1.57,22.77
2010-10,4.29,14,21.3,28.7,11.1,1.98,25.78
2010-11,16.9,9.5,16.9,24.2,7.7,1.45,19.02
2010-12,28.76,4.7,12.2,19.7,3.1,0.87,14.46
2011-01,70.32,4.3,10.4,16.5,1.6,1.18,11.77
2011-02,11.71,6,13,19.9,3.9,1.03,15.85
2011-03,0.02,13,19.7,26.3,10.1,1.86,21.12
2011-04,0,17,24.2,31.4,12.8,2.96,30.97
2011-05,36.28,20.4,26.4,32.3,15.6,3.73,31.99
2011-06,53.31,23.6,30.2,36.8,18.5,3.72,43.3
2011-07,14.71,24.8,31.2,37.7,19.1,4.43,45.78
2011-08,2.12,25.3,32.2,39,18.5,5.97,51.6
2011-09,47.82,21,28.5,36,13.3,6.19,45.29
2011-10,90.16,15.2,22.1,28.9,11.5,2.51,26.55
2011-11,45.03,10.1,17.1,24.1,8,1.49,18.4
2011-12,69.72,7.1,12,17,5.6,0.93,9.5
2012-01,102.27,5.6,12.8,19.9,4.2,1.05,13.92
2012-02,134.84,8.6,13.4,18.2,8.4,0.54,9.03
2012-03,76.72,13.3,18.9,24.4,12.8,0.71,14.55
2012-04,2.33,16.4,23,29.7,13.7,1.54,25.81
2012-05,143.46,20,25.6,31.2,17.6,1.62,26.31
2012-06,8.4,23.1,29.1,35.1,18.9,3.14,36.52
2012-07,97.47,23.8,29.3,34.9,20.3,2.17,34.1
2012-08,109.07,23.8,30.2,36.7,18.8,3.97,42.36
2012-09,209.32,20.3,26.3,32.4,17.2,1.85,30.98
2012-10,50.42,16,21.5,27,13.7,1.44,19.37
2012-11,14.8,10.7,17.1,23.6,8.9,1.15,16.98
2012-12,4.83,6.7,13.7,20.7,5.2,0.9,14.88
2013-01,83.03,6.3,12.2,18.1,5.4,0.78,11.27
